iso3,indicator_id,value,year,source_id
CPV,wgi_pv,0.7695825,2024,WB-WGI
KHM,wgi_pv,0.1284232,2024,WB-WGI
CMR,wgi_pv,-1.55680399999999,2024,WB-WGI
CAN,wgi_pv,0.5984769,2024,WB-WGI
CYM,wgi_pv,1.4607897,2024,WB-WGI
CAF,wgi_pv,-1.83294689999999,2024,WB-WGI
TCD,wgi_pv,-1.77893219999999,2024,WB-WGI
CHL,wgi_pv,0.1213566,2024,WB-WGI
CHN,wgi_pv,-0.153336399999999,2024,WB-WGI
COL,wgi_pv,-0.9708732,2024,WB-WGI
COM,wgi_pv,-0.221274299999999,2024,WB-WGI
COD,wgi_pv,-2.1191762,2024,WB-WGI
COG,wgi_pv,-0.2584147,2024,WB-WGI
CRI,wgi_pv,1.1756544,2024,WB-WGI
CIV,wgi_pv,-0.8438331,2024,WB-WGI
HRV,wgi_pv,0.5814089,2024,WB-WGI
CUB,wgi_pv,0.3155266,2024,WB-WGI
CYP,wgi_pv,0.3858613,2024,WB-WGI
CZE,wgi_pv,0.9719006,2024,WB-WGI
DNK,wgi_pv,0.7688761,2024,WB-WGI
DJI,wgi_pv,-0.5563593,2024,WB-WGI
DMA,wgi_pv,1.2341643,2024,WB-WGI
DOM,wgi_pv,0.5893402,2024,WB-WGI
ECU,wgi_pv,-0.7210909,2024,WB-WGI
EGY,wgi_pv,-0.9779235,2024,WB-WGI
SLV,wgi_pv,0.00613259999999999,2024,WB-WGI
GNQ,wgi_pv,-0.1409375,2024,WB-WGI
ERI,wgi_pv,-0.7086146,2024,WB-WGI
EST,wgi_pv,0.6995763,2024,WB-WGI
SWZ,wgi_pv,-0.7327829,2024,WB-WGI
ETH,wgi_pv,-1.88497389999999,2024,WB-WGI
FJI,wgi_pv,0.6984398,2024,WB-WGI
FIN,wgi_pv,0.8325695,2024,WB-WGI
FRA,wgi_pv,-0.241365399999999,2024,WB-WGI
GAB,wgi_pv,-0.276887,2024,WB-WGI
GMB,wgi_pv,-0.0180453,2024,WB-WGI
GEO,wgi_pv,-0.6127592,2024,WB-WGI
DEU,wgi_pv,0.1242671,2024,WB-WGI
GHA,wgi_pv,0.0114605,2024,WB-WGI
GRC,wgi_pv,0.1394204,2024,WB-WGI
GRL,wgi_pv,1.2405187,2024,WB-WGI
GRD,wgi_pv,1.1992639,2024,WB-WGI
GTM,wgi_pv,-0.209766899999999,2024,WB-WGI
GIN,wgi_pv,-1.0377627,2024,WB-WGI
GNB,wgi_pv,-0.618439499999999,2024,WB-WGI
GUY,wgi_pv,0.2164983,2024,WB-WGI
HTI,wgi_pv,-1.2013046,2024,WB-WGI
HND,wgi_pv,-0.5671583,2024,WB-WGI
HKG,wgi_pv,0.6310985,2024,WB-WGI
HUN,wgi_pv,0.4363288,2024,WB-WGI
ISL,wgi_pv,1.2056034,2024,WB-WGI
IND,wgi_pv,-0.785762499999999,2024,WB-WGI
IDN,wgi_pv,-0.609127499999999,2024,WB-WGI
IRN,wgi_pv,-1.58118839999999,2024,WB-WGI
IRQ,wgi_pv,-2.0642762,2024,WB-WGI
IRL,wgi_pv,0.7099699,2024,WB-WGI
ISR,wgi_pv,-1.03750149999999,2024,WB-WGI
